Episode,Time,Character,roll_type,tot_value,nat_value,num_kills
119,00:48:51,Fjord,Damage,40.0,,0.0
119,00:49:17,Fjord,Attack,18.0,6.0,0.0
119,00:49:17,Fjord,Attack,,,0.0
119,00:50:11,Fjord,Damage,43.0,,0.0
119,00:51:44,Yasha,Strength Save,21.0,11.0,0.0
119,00:52:16,Veth,Wisdom Save,19.0,13.0,0.0
119,00:54:34,Veth,Strength,12.0,12.0,0.0
119,00:55:24,Yasha,Wisdom Save,20.0,19.0,0.0
119,00:56:45,Yasha,Strength,1.0,1.0,0.0
119,00:56:45,Yasha,Strength,28.0,18.0,0.0
119,00:59:13,Beau,Wisdom Save,23.0,19.0,0.0
119,00:59:13,Beau,Wisdom Save,,,0.0
119,00:59:48,Beau,Attack,,,0.0
119,00:59:48,Beau,Attack,31.0,19.0,0.0
119,00:59:51,Beau,Attack,,,0.0
119,00:59:51,Beau,Attack,20.0,20.0,0.0
119,01:02:25,Beau,Attack,,,0.0
119,01:02:25,Beau,Attack,25.0,14.0,0.0
119,01:02:30,Beau,Attack,,,0.0
119,01:02:30,Beau,Attack,25.0,14.0,0.0
119,01:02:44,Beau,Damage,12.0,,0.0
119,01:02:44,Beau,Damage,10.0,,0.0
119,01:04:30,Veth,Acrobatics,20.0,10.0,0.0
119,01:04:30,Veth,Acrobatics,22.0,12.0,0.0
119,01:05:33,Caduceus,Wisdom Save,,,0.0
119,01:05:33,Caduceus,Wisdom Save,18.0,8.0,0.0
119,01:08:33,Caleb,Wisdom Save,,,0.0
119,01:08:33,Caleb,Wisdom Save,20.0,,0.0
119,01:09:18,Caleb,Intelligence,15.0,9.0,0.0
119,01:10:36,Jester,Wisdom Save,,,0.0
119,01:10:36,Jester,Wisdom Save,18.0,,0.0
119,01:10:58,Jester,Spell Attack,,,0.0
119,01:10:58,Jester,Spell Attack,21.0,,0.0
119,01:11:24,Jester,Damage,33.0,,0.0
119,01:12:29,Yasha,Strength Save,,,0.0
119,01:12:29,Yasha,Strength Save,24.0,14.0,0.0
119,01:14:19,Beau,Attack,,,0.0
119,01:14:19,Beau,Attack,29.0,,0.0
119,01:14:28,Yasha,Attack,,,0.0
119,01:14:28,Yasha,Attack,24.0,,0.0
119,01:14:57,Beau,Damage,9.0,,0.0
119,01:16:29,Yasha,Damage,22.0,,0.0
119,01:20:36,Beau,Strength Save,,,0.0
119,01:20:36,Beau,Strength Save,16.0,,0.0
119,01:21:17,Fjord,Wisdom Save,,,0.0
119,01:21:17,Fjord,Wisdom Save,16.0,12.0,0.0
119,01:21:19,Fjord,Other,2.0,,0.0
119,01:21:17,Fjord,Attack,,,0.0
119,01:21:17,Fjord,Attack,27.0,15.0,0.0
119,01:21:19,Fjord,Other,2.0,,0.0
119,01:22:11,Fjord,Damage,18.0,,0.0
119,01:22:46,Fjord,Attack,,,0.0
119,01:22:46,Fjord,Attack,33.0,,0.0
119,01:22:58,Fjord,Damage,21.0,,0.0
119,01:30:05,Veth,Attack,18.0,,0.0
119,01:31:38,Yasha,Strength Save,,,0.0
119,01:31:38,Yasha,Strength Save,27.0,,0.0
119,01:32:38,Yasha,Attack,29.0,,0.0
119,01:32:56,Yasha,Damage,28.0,,0.0
119,01:33:17,Yasha,Attack,25.0,,0.0
119,01:33:33,Yasha,Damage,17.0,,0.0
119,01:34:32,Beau,Attack,24.0,12.0,0.0
119,01:34:37,Beau,Attack,13.0,1.0,0.0
119,01:34:41,Beau,Other,2.0,,0.0
119,01:34:51,Beau,Damage,11.0,,0.0
119,01:35:17,Beau,Attack,18.0,7.0,0.0
119,01:35:25,Beau,Other,4.0,,0.0
119,01:35:28,Beau,Attack,22.0,11.0,0.0
119,01:35:33,Beau,Other,1.0,,0.0
119,01:35:56,Beau,Damage,13.0,,0.0
119,01:36:02,Beau,Damage,12.0,,0.0
119,01:37:04,Caduceus,Damage,31.0,,1.0
119,01:39:25,Jester,Healing,,,0.0
119,02:01:33,Veth,Healing,,,0.0
119,02:01:33,Yasha,Healing,,,0.0
119,02:01:33,Beau,Healing,,,0.0
119,02:06:26,Veth,History,22.0,19.0,0.0
119,02:09:38,Beau,Investigation,20.0,20.0,0.0
119,02:10:47,Jester,Medicine,,,0.0
119,02:10:47,Jester,Medicine,29.0,19.0,0.0
119,02:16:20,Caleb,Perception,20.0,11.0,0.0
119,02:18:34,Jester,Perception,24.0,,0.0
119,02:18:36,Caduceus,Perception,27.0,17.0,0.0
119,02:19:12,Caduceus,Medicine,17.0,7.0,0.0
119,02:20:32,Yasha,Strength Save,,,0.0
119,02:20:32,Yasha,Strength Save,28.0,18.0,0.0
119,02:22:05,Jester,Investigation,15.0,14.0,0.0
119,02:31:01,Caduceus,Perception,30.0,20.0,0.0
119,02:48:59,Veth,Acrobatics,27.0,17.0,0.0
119,02:53:42,Veth,Stealth,27.0,12.0,0.0
119,02:53:58,Veth,Athletics,24.0,19.0,0.0
119,02:54:30,Veth,Intelligence,9.0,6.0,0.0
119,02:56:22,Veth,Perception,,,0.0
119,02:56:22,Veth,Perception,14.0,13.0,0.0
119,03:00:17,Beau,Acrobatics,18.0,8.0,0.0
119,03:01:30,Veth,Stealth,27.0,12.0,0.0
119,03:05:44,Yasha,Athletics,20.0,20.0,0.0
119,03:12:29,Fjord,Stealth,,,0.0
119,03:12:29,Fjord,Stealth,14.0,14.0,0.0
119,03:12:33,Jester,Stealth,8.0,4.0,0.0
119,03:12:35,Veth,Stealth,,,0.0
119,03:12:35,Veth,Stealth,25.0,10.0,0.0
119,03:12:36,Yasha,Stealth,23.0,20.0,0.0
119,03:12:37,Caduceus,Stealth,20.0,18.0,0.0
119,03:12:38,Beau,Stealth,20.0,10.0,0.0
119,03:12:39,Caleb,Stealth,20.0,18.0,0.0
119,03:19:38,Frumpkin,Perception,13.0,10.0,0.0
119,03:21:40,Caleb,Intelligence,16.0,10.0,0.0
120,00:23:22,Caleb,Investigation,18.0,7.0,0.0
120,00:27:06,Veth,Investigation,25.0,12.0,0.0
120,00:29:25,Caleb,Arcana,15.0,4.0,0.0
120,00:38:59,Beau,Perception,6.0,2.0,0.0
120,00:41:35,Caleb,Initiative,20.0,20.0,0.0
120,00:41:37,Beau,Initiative,1.0,1.0,0.0
120,00:41:49,Jester,Initiative,20.0,16.0,0.0
120,00:41:49,Beau,Other,1.0,,0.0
120,00:41:58,Veth,Initiative,15.0,10.0,0.0
120,00:42:09,Yasha,Initiative,,,0.0
120,00:42:09,Yasha,Initiative,13.0,11.0,0.0
120,00:42:09,Fjord,Initiative,10.0,10.0,0.0
120,00:42:18,Caduceus,Initiative,7.0,5.0,0.0
120,00:43:22,Caleb,Spell Attack,26.0,16.0,0.0
120,00:43:35,Caleb,Damage,25.0,,0.0
120,00:51:42,Caleb,Strength,1.0,1.0,0.0
120,00:52:24,Yasha,Strength,15.0,11.0,0.0
120,00:52:55,Caleb,Strength,24.0,16.0,0.0
120,00:53:53,Yasha,Strength,,,0.0
120,00:53:53,Yasha,Strength,23.0,19.0,0.0
120,00:54:13,Caleb,Strength,15.0,7.0,0.0
120,00:54:44,Yasha,Strength,,,0.0
120,00:54:44,Yasha,Strength,18.0,14.0,0.0
120,00:55:57,Fjord,Attack,,,0.0
120,00:55:57,Fjord,Attack,20.0,20.0,0.0
120,00:56:04,Beau,Attack,,,0.0
120,00:56:04,Beau,Attack,30.0,18.0,0.0
120,00:56:12,Beau,Attack,16.0,4.0,0.0
120,00:56:12,Beau,Attack,16.0,4.0,0.0
120,00:56:23,Beau,Other,4.0,,0.0
120,00:56:49,Beau,Damage,10.0,,0.0
120,00:57:36,Veth,Attack,22.0,11.0,0.0
120,00:57:57,Fjord,Damage,83.0,,0.0
120,00:58:30,Fjord,Attack,28.0,16.0,0.0
120,00:58:45,Fjord,Other,65.0,,0.0
120,00:59:43,Fjord,Damage,17.0,,0.0
120,01:00:17,Caduceus,Damage,18.0,,0.0
120,01:01:10,Fjord,Wisdom Save,18.0,,0.0
120,01:01:14,Beau,Wisdom Save,10.0,,0.0
120,01:04:42,Veth,Stealth,34.0,19.0,0.0
120,01:06:10,Yasha,Strength,,,0.0
120,01:06:10,Yasha,Strength,18.0,14.0,0.0
120,01:08:56,Fjord,Damage,7.0,,0.0
120,01:09:33,Fjord,Spell Attack,24.0,14.0,0.0
120,01:09:48,Fjord,Other,4.0,,0.0
120,01:09:53,Fjord,Spell Attack,26.0,,0.0
120,01:09:56,Fjord,Spell Attack,26.0,16.0,0.0
120,01:10:00,Fjord,Other,2.0,,0.0
120,01:10:09,Fjord,Damage,16.0,,0.0
120,01:10:18,Fjord,Damage,14.0,,0.0
120,01:10:22,Fjord,Damage,12.0,,0.0
120,01:12:24,Beau,Acrobatics,25.0,15.0,0.0
120,01:12:59,Beau,Attack,17.0,,0.0
120,01:13:20,Beau,Wisdom Save,20.0,20.0,0.0
120,01:13:23,Beau,Other,1.0,,0.0
120,01:13:26,Fjord,Wisdom Save,11.0,,0.0
120,01:14:24,Caduceus,Damage,24.0,,0.0
120,01:15:23,Caleb,Strength,16.0,8.0,0.0
120,01:16:13,Caleb,Spell Attack,20.0,10.0,0.0
120,01:18:25,Caduceus,Healing,13.0,,0.0
120,01:19:05,Jester,Healing,12.0,,0.0
120,01:19:28,Fjord,Healing,11.0,,0.0
120,01:19:24,Yasha,Strength,,,0.0
120,01:19:24,Yasha,Strength,,,0.0
120,01:19:37,Fjord,Wisdom Save,,,0.0
120,01:19:38,Yasha,Strength,,,0.0
120,01:19:38,Yasha,Strength,,,0.0
120,01:19:40,Fjord,Wisdom Save,20.0,20.0,0.0
120,01:22:14,Yasha,Strength,23.0,19.0,0.0
120,01:24:19,Beau,Attack,27.0,15.0,0.0
120,01:24:21,Beau,Attack,27.0,15.0,0.0
120,01:24:27,Veth,Attack,,,0.0
120,01:24:27,Veth,Attack,27.0,16.0,0.0
120,01:24:36,Beau,Damage,13.0,,0.0
120,01:24:40,Beau,Damage,11.0,,0.0
120,01:24:54,Veth,Damage,40.0,,0.0
120,01:27:55,Veth,Attack,20.0,20.0,0.0
120,01:28:48,Veth,Damage,36.0,,0.0
120,01:29:38,Veth,Attack,20.0,,0.0
120,01:29:54,Veth,Attack,1.0,1.0,0.0
120,01:30:10,Veth,Damage,5.0,,0.0
120,01:33:11,Yasha,Attack,,,0.0
120,01:33:11,Yasha,Attack,1.0,1.0,0.0
120,01:33:41,Beau,Dexterity Save,19.0,9.0,0.0
120,01:35:09,Fjord,Spell Attack,29.0,,0.0
120,01:35:11,Fjord,Spell Attack,1.0,1.0,0.0
120,01:35:18,Fjord,Spell Attack,29.0,,0.0
120,01:35:38,Fjord,Other,77.0,,0.0
120,01:36:25,Fjord,Damage,22.0,,0.0
120,01:37:08,Beau,Attack,24.0,13.0,0.0
120,01:37:16,Beau,Attack,20.0,9.0,0.0
120,01:37:28,Beau,Damage,14.0,,0.0
120,01:37:40,Beau,Attack,13.0,2.0,0.0
120,01:37:40,Beau,Attack,28.0,16.0,0.0
120,01:37:50,Beau,Damage,10.0,,0.0
120,01:41:57,Caleb,Spell Attack,20.0,20.0,0.0
120,01:42:16,Caleb,Other,73.0,,0.0
120,01:43:26,Caleb,Damage,43.0,,1.0
120,01:46:20,Jester,Strength,8.0,,0.0
120,01:47:27,Caleb,Arcana,27.0,16.0,0.0
120,01:47:59,Caleb,Investigation,24.0,13.0,0.0
120,01:48:09,Caleb,d20,12.0,12.0,0.0
120,02:00:11,Fjord,Perception,17.0,14.0,0.0
120,02:00:15,Caduceus,Perception,22.0,12.0,0.0
120,02:04:49,Caduceus,Other,39.0,,0.0
120,02:06:11,Fjord,Perception,5.0,2.0,0.0
120,02:06:11,Caleb,Perception,27.0,18.0,0.0
120,02:09:53,Caleb,Intelligence,10.0,5.0,0.0
120,02:10:59,Beau,Perception,23.0,19.0,0.0
120,02:42:00,Jester,Strength,11.0,,0.0
120,02:42:03,Yasha,Strength,13.0,9.0,0.0
120,02:42:56,Fjord,Strength,22.0,,0.0
120,02:43:00,Caleb,Strength,13.0,13.0,0.0
120,02:45:25,Caduceus,Deception,9.0,6.0,0.0
120,02:47:02,Jester,Persuasion,1.0,1.0,0.0
120,02:50:31,Beau,Dexterity Save,19.0,9.0,0.0
120,02:50:31,Beau,Dexterity Save,19.0,9.0,0.0
120,02:53:45,Fjord,Intimidation,25.0,15.0,0.0
120,03:12:19,Jester,Perception,,,0.0
120,03:12:19,Jester,Perception,24.0,19.0,0.0
120,03:16:16,Frumpkin,Perception,,,0.0
120,03:16:16,Frumpkin,Perception,9.0,6.0,0.0
120,03:17:57,Caleb,Perception,,,0.0
120,03:17:57,Caleb,Perception,14.0,8.0,0.0
120,03:19:43,Caduceus,Perception,,,0.0
120,03:19:43,Caduceus,Perception,14.0,4.0,0.0
120,03:43:45,Fjord,Persuasion,24.0,19.0,0.0
120,03:46:51,Veth,Persuasion,8.0,5.0,0.0
121,00:15:26,Caduceus,Perception,20.0,10.0,0.0
121,00:20:05,Beau,Insight,22.0,13.0,0.0
121,00:28:57,Jester,d20,8.0,8.0,0.0
121,00:37:52,Veth,Nature,,,0.0
121,00:37:52,Veth,Nature,7.0,4.0,0.0
121,00:39:21,Fjord,Perception,,,0.0
121,00:39:21,Fjord,Perception,12.0,9.0,0.0
121,01:00:32,Caduceus,Insight,,,0.0
121,01:00:32,Caduceus,Insight,1.0,1.0,0.0
121,01:00:33,Fjord,Insight,5.0,7.0,0.0
121,01:05:48,Jester,History,16.0,13.0,0.0
121,01:10:50,Veth,Perception,,,0.0
121,01:10:50,Veth,Perception,6.0,5.0,0.0
121,01:10:50,Caleb,Perception,,,0.0
121,01:10:50,Caleb,Perception,12.0,3.0,0.0
121,01:11:48,Caleb,Arcana,,,0.0
121,01:11:48,Caleb,Arcana,15.0,4.0,0.0
121,01:25:03,Beau,Perception,19.0,15.0,0.0
121,01:25:03,Beau,Perception,23.0,19.0,0.0
121,01:39:43,Fjord,Stealth,28.0,18.0,0.0
121,01:39:43,Jester,Stealth,28.0,14.0,0.0
121,01:39:43,Caleb,Stealth,1.0,1.0,0.0
121,01:39:43,Veth,Stealth,35.0,10.0,0.0
121,01:39:43,Veth,Stealth,,,0.0
121,01:39:43,Yasha,Stealth,26.0,13.0,0.0
121,01:39:43,Caduceus,Stealth,21.0,9.0,0.0
121,01:39:43,Beau,Stealth,34.0,14.0,0.0
121,01:41:21,Fjord,Stealth,27.0,17.0,0.0
121,01:41:21,Jester,Stealth,33.0,19.0,0.0
121,01:41:21,Caleb,Stealth,20.0,20.0,0.0
121,01:41:21,Veth,Stealth,,,0.0
121,01:41:21,Veth,Stealth,39.0,14.0,0.0
121,01:41:21,Yasha,Stealth,26.0,13.0,0.0
121,01:41:21,Caduceus,Stealth,31.0,19.0,0.0
121,01:41:21,Beau,Stealth,31.0,11.0,0.0
121,01:42:45,Fjord,Stealth,26.0,16.0,0.0
121,01:42:45,Jester,Stealth,24.0,10.0,0.0
121,01:42:45,Caleb,Stealth,17.0,5.0,0.0
121,01:42:45,Veth,Stealth,,,0.0
121,01:42:45,Veth,Stealth,41.0,16.0,0.0
121,01:42:45,Yasha,Stealth,20.0,7.0,0.0
121,01:42:45,Caduceus,Stealth,31.0,19.0,0.0
121,01:42:45,Beau,Stealth,30.0,10.0,0.0
121,02:11:41,Beau,Perception,12.0,8.0,0.0
121,02:11:41,Jester,Perception,23.0,18.0,0.0
121,02:12:40,Beau,Acrobatics,28.0,18.0,0.0
121,02:12:40,Caduceus,Acrobatics,13.0,11.0,0.0
121,02:12:40,Yasha,Acrobatics,17.0,14.0,0.0
121,02:12:40,Caleb,Acrobatics,14.0,12.0,0.0
121,02:12:40,Veth,Acrobatics,21.0,11.0,0.0
121,02:12:40,Jester,Acrobatics,15.0,11.0,0.0
121,02:12:40,Fjord,Acrobatics,1.0,1.0,0.0
121,02:18:00,Veth,Athletics,18.0,13.0,0.0
121,02:18:00,Yasha,Athletics,15.0,6.0,0.0
121,02:18:00,Caduceus,Athletics,3.0,3.0,0.0
121,02:18:00,Beau,Athletics,28.0,18.0,0.0
121,02:19:48,Jester,Sleight of Hand,18.0,9.0,0.0
121,02:21:31,Veth,Dexterity,1.0,1.0,0.0
121,02:21:31,Caleb,Dexterity,5.0,3.0,0.0
121,02:33:38,Veth,Athletics,15.0,10.0,0.0
121,02:33:40,Veth,Athletics,17.0,12.0,0.0
121,02:36:37,Jester,Strength,20.0,17.0,0.0
121,02:45:04,Beau,Acrobatics,15.0,5.0,0.0
121,02:49:05,Caleb,d20,5.0,5.0,0.0
121,02:49:36,Fjord,Survival,17.0,19.0,0.0
121,02:49:36,Caleb,Survival,1.0,1.0,0.0
121,02:49:36,Jester,Survival,19.0,14.0,0.0
121,02:49:36,Veth,Survival,12.0,11.0,0.0
121,02:49:36,Yasha,Survival,23.0,17.0,0.0
121,02:49:36,Caduceus,Survival,13.0,8.0,0.0
121,02:49:36,Beau,Survival,15.0,11.0,0.0
121,03:12:57,Caleb,Persuasion,25.0,16.0,0.0
122,00:38:16,Beau,Insight,15.0,6.0,0.0
122,01:00:37,Yasha,Perception,21.0,16.0,0.0
122,01:01:41,Caduceus,Perception,19.0,10.0,0.0
122,01:01:58,Jester,Perception,17.0,,0.0
122,01:02:48,Caleb,Perception,,,0.0
122,01:02:48,Caleb,Perception,20.0,20.0,0.0
122,01:05:57,Jester,Insight,1.0,1.0,0.0
122,01:17:55,Beau,Intelligence,19.0,15.0,0.0
122,01:17:56,Caleb,Intelligence,25.0,,0.0
122,01:23:57,Veth,Perception,1.0,1.0,0.0
122,01:24:15,Fjord,Perception,14.0,11.0,0.0
122,01:24:44,Beau,Perception,14.0,10.0,0.0
122,01:25:51,Veth,d20,10.0,10.0,0.0
122,01:26:26,Veth,Survival,1.0,1.0,0.0
122,01:26:31,Caduceus,Survival,1.0,1.0,0.0
122,01:26:36,Jester,Survival,9.0,4.0,0.0
122,01:26:37,Fjord,Survival,8.0,10.0,0.0
122,01:26:38,Caleb,Survival,16.0,12.0,0.0
122,01:26:40,Yasha,Survival,1.0,1.0,0.0
122,01:26:45,Beau,Survival,12.0,9.0,0.0
122,02:27:51,Caduceus,Insight,22.0,13.0,0.0
122,02:32:02,Caduceus,Insight,14.0,5.0,0.0
122,02:32:14,Yasha,Insight,15.0,15.0,0.0
122,02:56:27,Jester,Other,40.0,,0.0
122,02:58:12,Caduceus,Other,39.0,,0.0
122,03:01:40,Fjord,Perception,16.0,13.0,0.0
122,03:07:23,Fjord,Perception,17.0,14.0,0.0
122,03:26:21,Fjord,Perception,9.0,6.0,0.0
122,03:30:42,Caleb,Perception,18.0,9.0,0.0
123,00:19:07,Beau,Dexterity,16.0,11.0,0.0
123,00:28:20,Jester,Perception,8.0,3.0,0.0
123,00:29:17,Yasha,Perception,15.0,10.0,0.0
123,00:31:01,Beau,Perception,11.0,7.0,0.0
123,00:31:09,Jester,Perception,16.0,11.0,0.0
123,00:34:09,Caduceus,Other,,,0.0
123,00:34:18,Jester,Other,,,0.0
123,00:39:20,Yasha,d20,11.0,11.0,0.0
123,00:39:39,Yasha,Other,8.0,,0.0
123,00:41:05,Jester,Perception,,,0.0
123,00:41:05,Jester,Perception,23.0,18.0,0.0
123,00:41:09,Caduceus,Perception,24.0,14.0,0.0
123,00:43:54,Fjord,Stealth,13.0,3.0,0.0
123,00:44:03,Jester,Stealth,34.0,20.0,0.0
123,00:44:08,Caleb,Stealth,19.0,7.0,0.0
123,00:44:11,Veth,Stealth,,,0.0
123,00:44:11,Veth,Stealth,42.0,17.0,0.0
123,00:42:21,Yasha,Stealth,20.0,20.0,0.0
123,00:44:34,Caduceus,Stealth,22.0,10.0,0.0
123,00:44:39,Beau,Stealth,26.0,6.0,0.0
123,00:46:53,Jester,Perception,20.0,20.0,0.0
123,00:46:53,Jester,Perception,20.0,15.0,0.0
123,00:49:31,Veth,Attack,27.0,16.0,0.0
123,00:50:27,Veth,Damage,34.0,,0.0
123,00:50:35,Veth,Other,,,0.0
123,00:53:34,Veth,Initiative,25.0,20.0,0.0
123,00:53:37,Beau,Initiative,20.0,15.0,0.0
123,00:53:38,Jester,Initiative,20.0,16.0,0.0
123,00:53:39,Yasha,Initiative,,,0.0
123,00:53:39,Yasha,Initiative,21.0,19.0,0.0
123,00:54:18,Fjord,Initiative,13.0,13.0,0.0
123,00:54:35,Caduceus,Initiative,9.0,7.0,0.0
123,00:54:35,Caleb,Initiative,5.0,4.0,0.0
123,00:55:35,Veth,Attack,20.0,9.0,0.0
123,00:55:35,Veth,Damage,11.0,,0.0
123,00:56:01,Veth,Damage,13.0,,0.0
123,01:01:43,Beau,Attack,1.0,1.0,0.0
123,01:01:46,Beau,Attack,20.0,8.0,0.0
123,01:02:01,Beau,Damage,9.0,,0.0
123,01:02:40,Beau,Attack,29.0,19.0,0.0
123,01:02:52,Beau,Attack,16.0,5.0,0.0
123,01:02:58,Beau,Damage,9.0,,0.0
123,01:04:58,Beau,Dexterity Save,,,0.0
123,01:04:58,Beau,Dexterity Save,29.0,19.0,0.0
123,01:05:04,Jester,Dexterity Save,,,0.0
123,01:05:04,Jester,Dexterity Save,23.0,19.0,0.0
123,01:06:26,Beau,Wisdom Save,15.0,11.0,0.0
123,01:06:26,Beau,Wisdom Save,15.0,11.0,0.0
123,01:06:34,Yasha,Wisdom Save,20.0,20.0,0.0
123,01:06:34,Yasha,Wisdom Save,20.0,20.0,0.0
123,01:06:48,Veth,Wisdom Save,,,0.0
123,01:06:48,Veth,Wisdom Save,25.0,19.0,0.0
123,01:06:50,Fjord,Wisdom Save,,,0.0
123,01:06:50,Fjord,Wisdom Save,23.0,19.0,0.0
123,01:06:54,Jester,Wisdom Save,,,0.0
123,01:06:54,Jester,Wisdom Save,26.0,16.0,0.0
123,01:06:56,Caleb,Wisdom Save,,,0.0
123,01:06:56,Caleb,Wisdom Save,24.0,15.0,0.0
123,01:06:59,Caduceus,Wisdom Save,,,0.0
123,01:06:59,Caduceus,Wisdom Save,20.0,10.0,0.0
123,01:09:37,Yasha,Attack,,,0.0
123,01:09:37,Yasha,Attack,20.0,20.0,0.0
123,01:11:47,Yasha,Damage,45.0,,0.0
123,01:18:17,Fjord,Attack,,,0.0
123,01:18:17,Fjord,Attack,29.0,17.0,0.0
123,01:18:29,Fjord,Attack,,,0.0
123,01:18:29,Fjord,Attack,20.0,20.0,0.0
123,01:20:11,Fjord,Damage,106.0,,0.0
123,01:25:45,Beau,Dexterity Save,1.0,1.0,0.0
123,01:25:45,Beau,Dexterity Save,23.0,13.0,0.0
123,01:28:15,Beau,Attack,,,0.0
123,01:28:15,Beau,Attack,15.0,3.0,0.0
123,01:29:32,Veth,Attack,,,0.0
123,01:29:32,Veth,Attack,24.0,13.0,0.0
123,01:30:06,Veth,Damage,49.0,,0.0
123,01:30:45,Yasha,Attack,28.0,19.0,0.0
123,01:31:13,Yasha,Damage,29.0,,0.0
123,01:31:44,Yasha,Attack,15.0,4.0,0.0
123,01:32:38,Yasha,Attack,24.0,13.0,0.0
123,01:32:55,Yasha,Damage,14.0,,0.0
123,01:34:16,Beau,Dexterity Save,20.0,10.0,0.0
123,01:34:45,Jester,Damage,52.0,,0.0
123,01:35:15,Fjord,Dexterity Save,18.0,17.0,0.0
123,01:35:45,Caleb,Dexterity Save,,,0.0
123,01:36:03,Yasha,Dexterity Save,10.0,6.0,0.0
123,01:36:03,Yasha,Dexterity Save,13.0,9.0,0.0
123,01:36:07,Fjord,Constitution Save,,,0.0
123,01:36:07,Fjord,Constitution Save,25.0,20.0,0.0
123,01:36:30,Beau,Dexterity Save,27.0,17.0,0.0
123,01:38:20,Yasha,Attack,20.0,20.0,0.0
123,01:38:20,Yasha,Attack,1.0,1.0,0.0
123,01:39:17,Fjord,Attack,20.0,20.0,0.0
123,01:39:17,Fjord,Attack,21.0,9.0,0.0
123,01:39:34,Fjord,Damage,17.0,,0.0
123,01:41:10,Fjord,Constitution Save,19.0,14.0,0.0
123,01:41:14,Jester,Constitution Save,22.0,19.0,0.0
123,01:43:45,Fjord,Other,2.0,,0.0
123,01:44:05,Fjord,Constitution Save,16.0,11.0,0.0
123,01:44:50,Fjord,Spell Attack,20.0,20.0,0.0
123,01:44:58,Fjord,Spell Attack,17.0,7.0,0.0
123,01:45:03,Fjord,Spell Attack,24.0,14.0,0.0
123,01:45:12,Fjord,Damage,30.0,,0.0
123,01:45:20,Fjord,Damage,14.0,,0.0
123,01:45:42,Fjord,Damage,9.0,,0.0
123,01:49:51,Caduceus,Damage,48.0,,0.0
123,01:54:38,Veth,Attack,20.0,20.0,0.0
123,01:54:38,Veth,Damage,78.0,,0.0
123,01:55:34,Veth,Attack,28.0,17.0,0.0
123,01:55:38,Veth,Damage,7.0,,0.0
123,01:56:21,Veth,Stealth,,,0.0
123,01:56:21,Veth,Stealth,29.0,14.0,0.0
123,01:57:12,Beau,Attack,20.0,20.0,0.0
123,01:57:24,Beau,Damage,23.0,,0.0
123,01:58:05,Beau,Attack,18.0,6.0,0.0
123,02:01:13,Yasha,Attack,1.0,1.0,0.0
123,02:01:13,Yasha,Attack,1.0,1.0,0.0
123,02:01:56,Yasha,Attack,26.0,18.0,0.0
123,02:01:56,Yasha,Attack,13.0,5.0,0.0
123,02:03:14,Beau,Attack,22.0,10.0,0.0
123,02:03:25,Beau,Damage,9.0,,0.0
123,02:03:37,Beau,Attack,21.0,9.0,0.0
123,02:03:48,Beau,Damage,14.0,,0.0
123,02:04:48,Beau,Attack,28.0,18.0,0.0
123,02:04:50,Beau,Attack,27.0,17.0,0.0
123,02:05:27,Beau,Damage,7.0,,0.0
123,02:05:27,Beau,Damage,8.0,,0.0
123,02:16:08,Veth,Attack,14.0,3.0,0.0
123,02:16:40,Veth,Persuasion,19.0,16.0,0.0
123,02:18:54,Yasha,Attack,21.0,17.0,0.0
123,02:20:00,Yasha,Damage,7.0,,0.0
123,02:21:15,Beau,Attack,20.0,9.0,0.0
123,02:21:15,Beau,Attack,23.0,12.0,0.0
123,02:21:33,Beau,Damage,12.0,,0.0
123,02:21:37,Beau,Damage,10.0,,0.0
123,02:22:03,Beau,Attack,20.0,20.0,0.0
123,02:22:07,Beau,Attack,27.0,17.0,0.0
123,02:22:18,Beau,Damage,18.0,,0.0
123,02:22:26,Beau,Damage,13.0,,0.0
123,02:24:04,Beau,Strength Save,7.0,2.0,0.0
123,02:53:37,Caduceus,Perception,22.0,12.0,0.0
123,03:04:54,Jester,Sleight of Hand,18.0,9.0,0.0
123,03:05:59,Veth,Sleight of Hand,25.0,3.0,0.0
123,03:19:28,Fjord,Perception,22.0,19.0,0.0
123,03:27:27,Fjord,Perception,22.0,19.0,0.0
123,03:27:27,Caduceus,Perception,26.0,,0.0
123,03:27:27,Beau,Perception,,,0.0
123,03:27:27,Beau,Perception,1.0,1.0,0.0
123,03:28:18,Jester,Stealth,6.0,2.0,0.0
123,03:28:18,Caleb,Stealth,13.0,9.0,0.0
123,03:28:18,Yasha,Stealth,10.0,6.0,0.0
123,03:29:22,Caduceus,Perception,20.0,20.0,0.0
123,03:29:22,Beau,Perception,,,0.0
123,03:29:22,Beau,Perception,19.0,15.0,0.0
123,03:29:22,Fjord,Perception,19.0,16.0,0.0
123,03:30:00,Jester,Stealth,19.0,15.0,0.0
123,03:30:00,Caleb,Stealth,13.0,9.0,0.0
123,03:30:00,Yasha,Stealth,10.0,6.0,0.0
123,03:38:48,Jester,Athletics,19.0,18.0,0.0
123,03:40:45,Yasha,Strength,3.0,2.0,0.0
123,03:42:52,Beau,Acrobatics,20.0,20.0,0.0
123,03:43:18,Beau,Attack,27.0,15.0,0.0
123,03:43:18,Beau,Attack,20.0,20.0,0.0
123,03:44:22,Beau,Damage,14.0,,0.0
123,03:44:50,Beau,Attack,27.0,15.0,0.0
